0.532453	-3.04982	0.712303	2.97956e-09	307.573
-4.39766	3.68114	0.812595	3.65586e-09	385.866
6.3192	-2.61949	0.53471	5.9343e-10	64.5876
-4.16705	-2.93703	0.923765	2.30989e-09	230.899
0.229478	9.49254	0.412685	2.37536e-09	246.318
9.96712	4.07378	0.22245	1.19984e-09	119.379
6.30053	2.52937	0.990672	8.17462e-09	811.977
4.08228	7.616	0.266967	1.88893e-09	192.252
5.55147	9.95324	0.937352	1.44499e-09	144.038
1.72299	8.97064	0.529198	2.58093e-09	263.41
0.230833	-0.701314	0.382081	4.50403e-09	461.849
0.707186	-0.696942	0.811318	1.76907e-09	190.124
-5.08946	-3.56159	0.103824	2.84326e-09	285.853
7.94348	-5.33307	0.918624	1.69139e-08	1733.05
-8.03919	7.82321	0.888902	1.33684e-09	141.79
-4.75536	4.4247	0.347375	5.37148e-09	559.436
3.74715	2.58758	0.701065	9.58156e-10	99.8895
0.403032	0.126421	0.532856	1.7017e-09	172.393
1.52226	0.104767	0.61605	6.98681e-10	74.9827
3.92258	7.87076	0.174782	1.03616e-09	105.968
4.03931	8.96717	0.223245	1.75002e-09	171.44
8.76067	7.82316	0.974761	3.93905e-09	399.262
-0.345498	4.5967	0.54672	2.32677e-09	232.528
1.95436	8.01422	0.230626	1.30732e-08	1347.06
-0.171544	-7.75638	0.657662	2.15396e-09	228.645
2.79913	5.0269	0.867897	1.00634e-09	114.455
4.11523	-9.55977	0.79591	1.34104e-08	1361.22
0.216455	0.130742	0.951258	1.19572e-09	134.082
-9.20622	3.82752	0.053932	5.17158e-09	521.85
-4.2526	-4.49507	0.340841	1.90628e-09	200.685
7.63021	-7.22396	0.506389	7.48978e-10	79.7785
0.21609	7.36946	0.690746	1.87197e-09	200.574
0.403201	9.98911	0.52017	1.15999e-09	116.252
-1.62641	0.488653	0.518512	5.13594e-09	528.511
-1.72257	-3.1117	0.371045	6.29268e-09	655.092
-0.319424	-1.06033	0.416298	3.08536e-09	314.422
-2.03066	6.02572	0.837885	4.83774e-09	511.942
8.88902	5.5906	0.988549	1.91954e-09	196.36
-0.586959	1.86184	0.891034	1.17896e-09	125.026
1.61752	-5.59113	0.894197	1.47704e-09	150.063
-2.06027	-5.2397	0.268294	2.66228e-09	270.232
6.29729	-5.86905	0.831868	2.55097e-09	258.53
-4.69215	-0.65939	0.0995106	2.1794e-09	231.003
7.84752	8.93302	0.363034	5.05576e-09	522.15
8.68426	8.70155	0.638444	7.74485e-10	81.2648
-6.36151	7.32822	0.721083	1.2608e-09	135.656
8.04389	5.37326	0.319824	6.11221e-10	72.0725
1.93149	9.82124	0.84961	1.04182e-09	109.123
0.251899	6.80413	0.302529	5.90101e-09	584.699
9.21794	9.76133	0.418826	1.65742e-08	1691.96
6.81925	-3.66515	0.439429	4.69971e-10	51.453
7.2183	2.14744	0.960092	4.38219e-09	458.969
8.43404	4.18981	0.807618	1.26665e-09	130.897
-9.46498	-4.01702	0.568586	7.34924e-09	743.245
-1.23766	7.85825	0.433565	2.6169e-09	274.917
-2.59351	7.62976	0.123283	8.27307e-10	90.5962
6.09523	4.36964	0.927304	4.69182e-10	47.2286
3.9619	7.0685	0.862247	3.19888e-09	340.746
5.16184	8.95667	0.209815	7.66327e-09	785.478
9.19122	4.81898	0.436583	4.93474e-10	51.8904
-3.50479	-4.17837	0.612896	3.99596e-09	395.511
-1.41117	6.44056	0.489753	2.79299e-09	285.267
4.17866	-5.60764	0.901354	3.75654e-10	45.0901
-6.61293	3.4509	0.572238	4.46429e-09	463.186
1.33299	-3.09252	0.449691	1.20801e-09	123.13
-7.13302	0.140216	0.636505	5.27051e-09	556.179
3.28615	0.947677	0.272994	1.74801e-09	189.82
-1.52919	-0.462429	0.167703	1.27202e-09	134.962
7.98727	8.31953	0.591955	1.84071e-09	194.938
3.76254	-5.38695	0.60891	2.15253e-09	225.058
-0.256547	0.0111917	0.535237	6.48151e-09	650.291
0.595155	-0.364004	0.493826	1.87362e-08	1905.25
4.06954	2.81942	0.210614	3.07133e-09	318.43
-7.06184	8.89179	0.675957	8.14282e-09	844.903
-1.66797	-7.51881	0.990003	9.5062e-09	983.944
2.92771	7.57743	0.285073	7.39679e-10	85.1644
-8.50813	-8.89405	0.336208	4.22433e-09	438.866
6.03597	4.87769	0.641369	4.78172e-09	479.024
6.00257	4.93505	0.414598	3.97713e-09	408.94
-4.64954	-8.29296	0.638127	2.18482e-09	218.262
5.90478	3.22664	0.615892	6.86325e-10	72.5527
-4.81142	-7.39586	0.37714	5.12646e-09	521.996
1.70103	-2.54578	0.419679	2.08496e-09	216.1
2.02227	-0.214462	0.510215	6.43323e-09	656.668
-9.86838	-6.95178	0.433699	1.00304e-08	999.506
8.30881	2.03673	0.734528	1.92446e-09	189.734
3.24638	7.43231	0.856922	8.04521e-10	76.3283
4.51898	7.83421	0.533515	1.41431e-09	142.638
6.27593	3.62522	0.88514	1.62635e-09	171.054
8.69026	7.30624	0.44127	1.7019e-09	177.456
4.38548	7.83686	0.216102	1.63373e-09	181.465
0.0486455	-1.93468	0.268471	9.77924e-10	105.915
8.54609	3.53558	0.444941	3.53364e-09	382.323
-3.94721	8.29998	0.836986	7.42684e-09	792.362
1.39432	5.43673	0.757951	2.82599e-09	299.388
7.58408	8.47223	0.487025	2.66559e-09	268.295
5.36626	6.6205	0.903441	2.22511e-09	227.246
1.36833	9.0212	0.793629	2.62418e-09	268.206
-0.49825	8.79392	0.049679	5.9568e-09	613.033
7.85595	2.06916	0.566922	3.14915e-10	35.9768
-9.27602	-9.971	0.165399	5.11196e-09	502.789
8.73189	8.67146	0.948386	2.05251e-09	209.87
3.44895	2.69847	0.699462	2.8221e-09	285.761
6.96606	-7.59428	0.582382	4.501e-09	467.273
5.16907	-1.50542	0.554706	2.88668e-09	289.787
2.71301	-1.42884	0.592192	1.84544e-09	183.389
7.33323	-3.8985	0.415766	4.57436e-09	463.623
3.40741	5.41759	0.07322	6.91019e-09	717.606
2.554	7.56254	0.300294	1.4196e-09	158.428
0.599271	2.00222	0.506276	1.55078e-09	159.315
7.43799	4.24777	0.74214	5.98545e-10	61.0106
4.52402	-4.83491	0.630941	1.29295e-09	136.222
3.62169	7.08263	0.597601	1.92306e-09	189.835
1.96258	-4.14765	0.884109	1.81995e-09	181.891
4.70388	-1.80462	0.903022	8.05213e-10	70.3004
0.110624	-1.26044	0.710777	1.71914e-09	170.471
-6.049	-0.646607	0.915775	8.44396e-09	883.015
1.40056	-0.73352	0.420868	2.43988e-09	253.943
6.16272	-0.370813	0.603154	2.53265e-09	263.872
-9.73832	-6.56944	0.903022	4.21166e-09	415.678
9.24698	-8.95427	0.0785502	1.05786e-09	108.199
2.64334	-3.68348	0.238007	2.92538e-09	297.005
0.332142	-2.26527	0.90178	5.96222e-09	613.45
-0.251105	0.0988285	0.665498	1.62459e-09	177.876
2.10563	1.84609	0.0585451	9.87549e-09	1015.41
4.74669	9.51297	0.799452	8.72083e-10	89.97
8.55969	-4.40682	0.730458	3.04137e-10	31.6097
6.04725	-0.25846	0.854826	1.226e-08	1279.43
-2.25339	8.84865	0.804431	2.45029e-09	246.33
3.29688	-4.65475	0.745731	6.04605e-09	647.227
-7.07271	4.19545	0.97459	5.89748e-09	595.623
9.37992	7.24112	0.797829	6.77331e-10	69.5402
5.80951	-0.271312	0.708921	6.41962e-10	62.2531
1.29195	-2.74418	0.756879	2.30743e-09	244.251
4.74657	4.48705	0.527447	6.49781e-10	65.188
-0.579082	-4.83543	0.625676	1.18613e-08	1214.23
-1.0464	-2.99612	0.466817	5.02478e-09	520.879
4.00844	7.3812	0.907433	1.49226e-09	131.007
0.699418	-0.74654	0.541925	7.88069e-10	83.9917
-9.0035	7.09193	0.237711	4.32484e-09	443.094
8.79036	9.04517	0.295756	5.71239e-10	57.4146
-9.27667	-5.32157	0.959281	3.93378e-09	405.768
9.03744	-1.26334	0.977984	7.26173e-10	77.0661
-1.89649	5.41796	0.896425	1.13996e-09	123.803
8.93574	-3.40873	0.585793	1.00611e-09	95.6292
8.55516	5.42865	0.702597	1.409e-09	147.23
7.27357	7.89378	0.890514	1.51006e-09	161.385
-0.0648711	3.52813	0.295547	1.68276e-09	183.774
8.56142	-3.61797	0.927026	1.6682e-09	160.797
8.74241	-3.69131	0.685505	5.86197e-10	61.5763
-4.25288	-0.0355539	0.833435	1.90788e-09	198.973
4.31482	3.79941	0.359953	1.06135e-08	1096.76
7.0741	7.41856	0.770225	2.52348e-10	28.8397
4.55793	8.75864	0.959352	2.95783e-09	302.503
9.22711	9.01434	0.468465	8.95832e-10	96.6721
-1.81644	2.44477	0.343538	6.10634e-10	58.2288
7.70994	9.9587	0.822104	1.49047e-09	151.623
5.34664	9.32875	0.726576	2.19867e-09	233.221
9.39772	4.1167	0.910345	5.6205e-10	54.9656
7.21092	-6.01304	0.266536	3.26216e-09	339.259
0.795064	-0.85907	0.225671	6.15113e-09	637.624
8.40911	-2.49925	0.629655	3.69209e-10	36.4134
2.17768	6.87898	0.203767	5.56107e-10	58.5889
9.58832	5.02688	0.968424	1.40498e-09	139.396
-4.71979	-3.25973	0.243385	1.47434e-08	1528.53
-0.845285	0.330897	0.295889	3.16691e-09	324.396
-2.00531	9.68652	0.154416	2.0281e-09	206.54
2.54436	-0.749517	0.81437	2.34583e-09	240.05
7.76346	9.77855	0.521437	2.81766e-10	32.7929
9.0269	-1.65967	0.644224	3.55354e-09	356.487
8.93119	6.70063	0.482462	1.76644e-10	21.3966
6.64787	-1.11939	0.126588	7.02907e-10	77.2535
9.49607	-1.57945	0.270766	2.47495e-09	256.892
-0.926021	-1.13287	0.827184	2.03473e-09	210.134
-1.92931	-1.98051	0.307206	3.12229e-09	336.99
-2.3136	7.68186	0.630226	4.5771e-09	456.959
-1.52725	3.36549	0.906078	3.14538e-09	338.149
7.94248	0.183996	0.973057	2.51062e-09	255.295
-3.22211	-0.00113067	0.609516	2.05425e-09	213.048
5.33251	9.78513	0.47755	7.94494e-10	89.8607
-8.80498	4.88417	0.786409	1.83225e-09	185.435
-5.42114	-2.74951	0.688591	7.20386e-09	744.24
5.0874	8.2442	0.434001	8.47006e-10	92.0317
-1.45796	1.40531	0.756178	9.81558e-10	112.952
6.44791	-4.27496	0.771498	8.63218e-10	92.4804
9.84063	4.81232	0.192399	2.66737e-09	266.384
6.82476	5.92944	0.720409	9.25624e-10	100.086
-0.0952212	-0.140428	0.300272	2.88358e-09	295.547
8.98171	-9.08065	0.834987	3.99651e-09	423.327
1.22095	5.98835	0.728733	5.02562e-09	531.465
-3.15722	2.36644	0.285664	2.13859e-09	220.384
-0.206098	3.18355	0.656504	3.47006e-09	352.114
6.38901	9.45453	0.895195	3.64224e-09	360.271
2.51163	9.61415	0.355631	4.2198e-09	434.407
2.61283	-9.26159	0.937966	1.5648e-09	158.87
7.22958	0.892036	0.646515	1.62647e-09	161.203
5.8972	4.00615	0.283409	5.45991e-10	51.8929
6.21448	7.09991	0.808788	3.85405e-10	40.5605
9.85215	0.246037	0.0577867	1.18447e-08	1210.8
8.05601	4.10839	0.739542	7.52065e-10	78.6736
-6.54347	3.31401	0.302437	8.77815e-09	913.383
-2.45706	7.78145	0.598327	4.32548e-09	444.054
9.24291	-7.37186	0.993036	3.91456e-09	407.397
-6.2527	-8.90362	0.190319	1.07253e-08	1097.7
1.01185	-0.681224	0.34709	1.8333e-09	178.765
9.69376	-2.48458	0.0967982	4.87572e-09	501.629
-0.120287	3.90451	0.900818	2.83072e-09	298.557
8.06074	9.36749	0.997114	3.31121e-09	339.106
8.79147	1.61657	0.570404	3.18038e-09	328.946
-4.69839	-4.76221	0.596135	9.72039e-09	1004.06
1.92871	6.53641	0.605273	1.67889e-09	167.849
-7.12338	9.93373	0.911083	1.42859e-09	140.033
9.44771	5.39829	0.638251	6.58283e-10	68.8015
0.311552	2.95746	0.104745	2.82245e-09	294.921
3.26991	9.20962	0.355444	7.70811e-10	79.2435
6.26748	8.10722	0.348676	2.32527e-09	248.981
0.647863	8.69698	0.887791	4.69847e-09	495.136
9.58876	3.91861	0.262121	6.11181e-10	62.0635
0.433424	-0.147138	0.328611	1.85087e-09	178.845
-1.33444	8.40339	0.297484	7.88685e-10	82.5753
-1.33673	1.55001	0.675391	1.07522e-09	111.083
-0.288366	3.40762	0.73975	7.14545e-09	740.62
7.79625	5.91834	0.169492	1.85846e-09	189.208
4.22474	5.62882	0.805527	7.85114e-10	79.9409
6.76015	-0.299067	0.232381	2.26303e-09	225.505
4.58973	8.32734	0.0620853	3.57392e-09	368.76
-2.87421	-9.64601	0.0590918	2.93734e-09	301.251
-8.20853	5.68581	0.736055	4.94802e-09	520.003
5.18647	3.63483	0.747105	4.15951e-10	43.026
8.86882	-1.81251	0.384099	2.30796e-09	233.481
1.37261	0.295252	0.45121	3.09915e-09	319.356
9.15423	3.63164	0.887218	5.04681e-10	49.3246
-1.64881	1.4848	0.617075	3.14234e-09	321.061
-5.65861	9.58857	0.727838	7.2659e-09	757.575
-4.27625	0.659668	0.0600664	6.61842e-09	693.328
7.07067	3.20779	0.393788	1.7459e-09	189.238
4.72435	-4.56666	0.602466	2.80998e-09	282.659
9.98009	-2.84386	0.0777545	2.00384e-09	206.555
1.17102	-0.0800028	0.152584	2.66222e-10	25.6703
5.18596	5.49448	0.202526	6.90205e-10	74.1951
-6.89434	-7.68741	0.659906	1.47497e-08	1532.97
-4.5639	-4.07987	0.0914798	1.65792e-09	168.384
0.305922	9.80835	0.560519	3.19916e-10	34.5849
-3.84937	-5.11043	0.124402	6.43579e-09	662.32
6.07303	-9.22439	0.263184	5.89515e-09	614.771
3.74078	3.86186	0.291219	5.29932e-10	58.0481
-8.38243	4.79314	0.993181	2.36284e-09	245.349
7.16662	5.35119	0.675308	3.21171e-10	31.127
7.24803	9.97297	0.835735	2.06245e-09	206.317
-9.8816	3.95418	0.53622	4.92503e-09	506.785
-5.70417	4.74545	0.448593	6.31347e-09	649.219
5.96753	-2.56314	0.347276	4.35057e-09	443.026
7.5796	6.68171	0.278064	5.03954e-09	537.838
8.27762	0.944129	0.513821	6.04054e-10	58.2963
1.9028	2.31253	0.941172	3.88345e-09	391.916
2.11487	0.779212	0.828423	2.91807e-09	292.361
0.719801	5.64222	0.41708	6.02903e-09	625.363
7.86884	-6.1845	0.595022	4.53644e-09	470.481
-1.98454	5.39491	0.74606	9.31396e-10	92.1295
7.46132	0.20786	0.563905	8.2069e-09	830.647
1.71104	1.03311	0.112704	8.20346e-09	854.148
-8.65648	3.31887	0.650573	4.75369e-09	494.197
-4.98354	4.72454	0.627355	1.63393e-09	171.298
0.0927419	-6.05092	0.252694	9.99907e-10	106.69
9.9317	-0.105784	0.416778	8.18849e-10	76.391
0.272969	-0.517329	0.12152	4.4964e-10	59.1845
9.02758	5.94658	0.487424	6.90518e-10	72.813
7.44147	6.88813	0.812302	1.45494e-09	150.799
9.16707	9.4447	0.528811	4.21732e-10	49.0061
-2.82644	2.35488	0.930707	2.41538e-09	258.967
-4.62356	-0.653389	0.0468453	1.33586e-09	136.109
3.05325	1.42537	0.722711	5.29932e-10	47.5401
7.31869	3.6361	0.589325	8.99279e-10	89.847
-5.55543	-4.60778	0.862402	1.01474e-08	1061.14
-3.39486	5.40946	0.669585	6.64755e-09	690.985
0.206935	1.35614	0.938456	1.08074e-08	1113.18
6.33393	6.6875	0.774199	1.48756e-09	151.825
6.39995	-1.09476	0.354333	4.0168e-09	396.684
-6.13408	8.09235	0.35679	4.42173e-09	461.5
6.40709	9.02097	0.726556	2.89054e-10	34.2191
1.84465	5.64057	0.879176	1.34892e-09	126.659
6.64843	2.673	0.615302	3.53288e-10	36.703
9.91458	-6.54961	0.0601521	2.55331e-09	259.215
9.58919	3.30773	0.243046	3.11579e-10	27.745
-4.86984	8.72969	0.446623	3.01983e-09	310.237
2.07058	8.83601	0.680749	5.45991e-10	60.828
6.37596	4.03971	0.682276	3.05113e-10	30.5693
2.24534	7.70902	0.929936	2.60679e-09	273.253
-0.933186	3.07662	0.551157	5.13874e-10	50.3625
6.27376	8.93958	0.591533	2.41973e-09	254.165
7.49963	0.670348	0.686819	5.98593e-10	54.0338
1.97206	7.00036	0.740936	2.49089e-09	251.908
-9.87707	-6.3809	0.481527	2.59438e-09	261.552
5.50926	9.18056	0.70033	1.88273e-09	202.26
9.38026	7.43897	0.465958	1.12215e-09	113.623
9.89627	1.72575	0.507621	2.00521e-09	206.342
7.93923	6.43703	0.39788	1.64955e-09	184.358
9.84521	1.25964	0.440512	5.61932e-10	58.4095
6.57858	1.40012	0.934869	8.8546e-09	892.551
2.0461	-4.49154	0.835733	2.09848e-09	219.338
8.85827	5.62709	0.57127	9.623e-09	985.13
5.591	1.13444	0.973884	5.60676e-10	57.2857
-5.28087	-5.56202	0.1113	7.38694e-10	82.2057
8.22596	-1.85277	0.896208	3.13107e-09	329.795
-2.96444	5.50287	0.661772	7.10415e-09	695.133
0.873355	-6.58027	0.796959	2.49225e-09	254.602
5.36285	7.1413	0.727855	1.08279e-09	113.825
-1.0311	0.599417	0.724045	4.88364e-09	481.722
1.50889	-1.90447	0.864026	1.51688e-09	158.363
-3.6429	-0.638684	0.573419	4.2592e-09	425.858
9.10224	9.65064	0.689985	1.40642e-09	138.526
-3.86019	2.54802	0.785716	3.80004e-09	397.921
1.90544	-1.2751	0.590981	5.63537e-09	568.555
7.66357	9.65246	0.762724	9.7234e-09	975.538
2.72053	1.21055	0.646206	1.92651e-09	207.934
-8.99096	2.67021	0.444898	7.20127e-10	70.3583
0.0144548	0.358963	0.512383	1.14894e-08	1170.8
9.86268	-4.80348	0.820702	6.30499e-09	654.129
7.58257	1.45945	0.613551	2.96805e-09	314.134
1.40025	8.9262	0.276133	9.78828e-10	109.39
0.230917	6.70064	0.838838	1.28468e-10	14.0839
5.10965	-4.07376	0.107644	6.26284e-10	59.8637
-5.49354	5.96314	0.0727706	2.55505e-09	257.658
8.41323	5.85286	0.153515	4.67342e-09	479.31
1.6198	7.40682	0.413985	6.24216e-10	63.8109
-8.45612	-2.91966	0.65487	2.82693e-09	278.114
-0.759826	-1.08377	0.946126	2.71319e-09	278.087
4.07991	1.58678	0.903247	1.28468e-10	15.7066
1.9859	4.41701	0.874329	4.3088e-09	447.943
2.79366	4.86613	0.182453	7.22635e-10	80.336
6.63312	1.63192	0.851839	3.85405e-10	42.8992
1.23209	4.918	0.944345	3.17069e-09	317.083
3.11231	7.03167	0.625556	3.86216e-09	414.844
8.84414	2.21026	0.650161	1.1881e-09	123.712
1.28887	5.07943	0.87434	2.00732e-09	201.709
9.47624	-3.69578	0.753714	2.03041e-09	204.582
5.33684	-5.90268	0.782809	1.54056e-09	151.293
8.95013	2.52067	0.662814	8.85172e-10	98.7954
-6.7109	6.41033	0.947071	3.79662e-09	393.244
